EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-04-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NORWAY, JAN MAYEN (STAID: 189).
Blended and updated with sources: 114682 901001 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
114682,20031208,   36,    0
114682,20031209,  134,    0
114682,20031210,  154,    0
114682,20031211,  101,    0
114682,20031212,   73,    0
114682,20031213,  160,    0
114682,20031214,  118,    0
114682,20031215,   31,    0
114682,20031216,   53,    0
114682,20031217,  100,    0
114682,20031218,  127,    0
114682,20031219,   87,    0
114682,20031220,   99,    0
114682,20031221,   57,    0
114682,20031222,   57,    0
114682,20031223,   60,    0
114682,20031224,  149,    0
114682,20031225,   53,    0
114682,20031226,   65,    0
114682,20031227,   81,    0
114682,20031228,   98,    0
114682,20031229,   70,    0
114682,20031230,   65,    0
114682,20031231,   77,    0
114682,20040101,   72,    0
114682,20040102,  153,    0
114682,20040103,  103,    0
114682,20040104,   29,    0
114682,20040105,   38,    0
114682,20040106,    8,    0
114682,20040107,   62,    0
114682,20040108,   72,    0
114682,20040109,   38,    0
114682,20040110,   27,    0
114682,20040111,   33,    0
114682,20040112,  153,    0
114682,20040113,  122,    0
114682,20040114,  130,    0
114682,20040115,  106,    0
114682,20040116,   63,    0
114682,20040117,   89,    0
114682,20040118,  115,    0
114682,20040119,   38,    0
114682,20040120,   19,    0
114682,20040121,   63,    0
114682,20040122,   84,    0
114682,20040123,   75,    0
114682,20040124,   91,    0
114682,20040125,  130,    0
114682,20040126,   82,    0
114682,20040127,  132,    0
114682,20040128,   58,    0
114682,20040129,  117,    0
114682,20040130,   79,    0
114682,20040131,   86,    0
114682,20040201,   79,    0
114682,20040202,   87,    0
114682,20040203,  103,    0
114682,20040204,  132,    0
114682,20040205,   85,    0
114682,20040206,   65,    0
114682,20040207,  109,    0
114682,20040208,   72,    0
114682,20040209,   34,    0
114682,20040210,   36,    0
114682,20040211,  127,    0
114682,20040212,   33,    0
114682,20040213,   75,    0
114682,20040214,   44,    0
114682,20040215,   65,    0
114682,20040216,   67,    0
114682,20040217,   46,    0
114682,20040218,  116,    0
114682,20040219,   62,    0
114682,20040220,   36,    0
114682,20040221,  115,    0
114682,20040222,   55,    0
114682,20040223,  151,    0
114682,20040224,  122,    0
114682,20040225,  115,    0
114682,20040226,   82,    0
114682,20040227,   31,    0
114682,20040228,   67,    0
114682,20040229,  100,    0
114682,20040301,   67,    0
114682,20040302,   77,    0
114682,20040303,   53,    0
114682,20040304,   53,    0
114682,20040305,   12,    0
114682,20040306,   36,    0
114682,20040307,   26,    0
114682,20040308,   40,    0
114682,20040309,   17,    0
114682,20040310,   44,    0
114682,20040311,   56,    0
114682,20040312,   38,    0
114682,20040313,   14,    0
114682,20040314,   20,    0
114682,20040315,   14,    0
114682,20040316,   36,    0
114682,20040317,   79,    0
114682,20040318,  139,    0
114682,20040319,  110,    0
114682,20040320,   96,    0
114682,20040321,   63,    0
114682,20040322,   12,    0
114682,20040323,   79,    0
114682,20040324,   34,    0
114682,20040325,   34,    0
114682,20040326,   67,    0
114682,20040327,   76,    0
114682,20040328,   53,    0
114682,20040329,  122,    0
114682,20040330,   84,    0
114682,20040331,   51,    0
114682,20040401,   43,    0
114682,20040402,   53,    0
114682,20040403,   27,    0
114682,20040404,   15,    0
114682,20040405,   50,    0
114682,20040406,  164,    0
114682,20040407,   53,    0
114682,20040408,   56,    0
114682,20040409,  145,    0
114682,20040410,  103,    0
114682,20040411,   77,    0
114682,20040412,   72,    0
114682,20040413,   26,    0
114682,20040414,   13,    0
114682,20040415,   10,    0
114682,20040416,   50,    0
114682,20040417,   40,    0
114682,20040418,   38,    0
114682,20040419,    8,    0
114682,20040420,   26,    0
114682,20040421,   31,    0
114682,20040422,   15,    0
114682,20040423,   12,    0
114682,20040424,   96,    0
114682,20040425,   24,    0
114682,20040426,   57,    0
114682,20040427,   58,    0
114682,20040428,   93,    0
114682,20040429,   31,    0
114682,20040430,   63,    0
114682,20040501,  123,    0
114682,20040502,  124,    0
114682,20040503,  129,    0
114682,20040504,  101,    0
114682,20040505,   22,    0
114682,20040506,  156,    0
114682,20040507,  181,    0
114682,20040508,   67,    0
114682,20040509,   33,    0
114682,20040510,   57,    0
114682,20040511,   41,    0
114682,20040512,   26,    0
114682,20040513,   40,    0
114682,20040514,   46,    0
114682,20040515,   32,    0
114682,20040516,   65,    0
114682,20040517,  154,    0
114682,20040518,   85,    0
114682,20040519,   82,    0
114682,20040520,   91,    0
114682,20040521,   60,    0
114682,20040522,   45,    0
114682,20040523,   55,    0
114682,20040524,  120,    0
114682,20040525,   43,    0
114682,20040526,   65,    0
114682,20040527,   33,    0
114682,20040528,   34,    0
114682,20040529,   24,    0
114682,20040530,   24,    0
114682,20040531,   15,    0
114682,20040601,   16,    0
114682,20040602,   17,    0
114682,20040603,   21,    0
114682,20040604,   39,    0
114682,20040605,   63,    0
114682,20040606,   23,    0
114682,20040607,   22,    0
114682,20040608,   53,    0
114682,20040609,   36,    0
114682,20040610,   51,    0
114682,20040611,   82,    0
114682,20040612,   51,    0
114682,20040613,   67,    0
114682,20040614,   84,    0
114682,20040615,   63,    0
114682,20040616,   31,    0
114682,20040617,   87,    0
114682,20040618,  115,    0
114682,20040619,  100,    0
114682,20040620,  111,    0
114682,20040621,   58,    0
114682,20040622,   89,    0
114682,20040623,   72,    0
114682,20040624,   82,    0
114682,20040625,   26,    0
114682,20040626,   17,    0
114682,20040627,   21,    0
114682,20040628,   39,    0
114682,20040629,   43,    0
114682,20040630,   55,    0
114682,20040701,   87,    0
114682,20040702,  113,    0
114682,20040703,   80,    0
114682,20040704,   84,    0
114682,20040705,   62,    0
114682,20040706,   26,    0
114682,20040707,   50,    0
114682,20040708,   43,    0
114682,20040709,   26,    0
114682,20040710,   19,    0
114682,20040711,   15,    0
114682,20040712,   29,    0
114682,20040713,   31,    0
114682,20040714,   15,    0
114682,20040715,   65,    0
114682,20040716,  139,    0
114682,20040717,   50,    0
114682,20040718,   19,    0
114682,20040719,   12,    0
114682,20040720,   29,    0
114682,20040721,   48,    0
114682,20040722,   34,    0
114682,20040723,   19,    0
114682,20040724,   14,    0
114682,20040725,   20,    0
114682,20040726,   50,    0
114682,20040727,   31,    0
114682,20040728,   92,    0
114682,20040729,   48,    0
114682,20040730,   39,    0
114682,20040731,   36,    0
114682,20040801,   64,    0
114682,20040802,   53,    0
114682,20040803,   41,    0
114682,20040804,   22,    0
114682,20040805,   15,    0
114682,20040806,   19,    0
114682,20040807,   27,    0
114682,20040808,   24,    0
114682,20040809,    9,    0
114682,20040810,   17,    0
114682,20040811,   26,    0
114682,20040812,   33,    0
114682,20040813,   47,    0
114682,20040814,   74,    0
114682,20040815,   74,    0
114682,20040816,   22,    0
114682,20040817,   15,    0
114682,20040818,   40,    0
114682,20040819,   21,    0
114682,20040820,   43,    0
114682,20040821,   72,    0
114682,20040822,   44,    0
114682,20040823,   62,    0
114682,20040824,   64,    0
114682,20040825,   41,    0
114682,20040826,   21,    0
114682,20040827,   50,    0
114682,20040828,  108,    0
114682,20040829,  110,    0
114682,20040830,   45,    0
114682,20040831,   63,    0
114682,20040901,   55,    0
114682,20040902,   72,    0
114682,20040903,   53,    0
114682,20040904,   48,    0
114682,20040905,   74,    0
114682,20040906,   34,    0
114682,20040907,   65,    0
114682,20040908,   41,    0
114682,20040909,   82,    0
114682,20040910,   50,    0
114682,20040911,   86,    0
114682,20040912,   75,    0
114682,20040913,  101,    0
114682,20040914,   89,    0
114682,20040915,   48,    0
114682,20040916,   64,    0
114682,20040917,  105,    0
114682,20040918,   53,    0
114682,20040919,  106,    0
114682,20040920,   83,    0
114682,20040921,  101,    0
114682,20040922,  127,    0
114682,20040923,  108,    0
114682,20040924,   27,    0
114682,20040925,   89,    0
114682,20040926,   70,    0
114682,20040927,   86,    0
114682,20040928,   57,    0
114682,20040929,   69,    0
114682,20040930,   82,    0
114682,20041001,   45,    0
114682,20041002,   40,    0
114682,20041003,   51,    0
114682,20041004,  115,    0
114682,20041005,  158,    0
114682,20041006,   74,    0
114682,20041007,   19,    0
114682,20041008,   43,    0
114682,20041009,   55,    0
114682,20041010,   56,    0
114682,20041011,   57,    0
114682,20041012,   70,    0
114682,20041013,  103,    0
114682,20041014,   89,    0
114682,20041015,  122,    0
114682,20041016,   55,    0
114682,20041017,  111,    0
114682,20041018,  128,    0
114682,20041019,   94,    0
114682,20041020,   28,    0
114682,20041021,   21,    0
114682,20041022,   46,    0
114682,20041023,   36,    0
114682,20041024,   91,    0
114682,20041025,  177,    0
114682,20041026,  123,    0
114682,20041027,   50,    0
114682,20041028,   60,    0
114682,20041029,   80,    0
114682,20041030,   58,    0
114682,20041031,   74,    0
114682,20041101,   43,    0
114682,20041102,   80,    0
114682,20041103,   81,    0
114682,20041104,   51,    0
114682,20041105,  135,    0
114682,20041106,  120,    0
114682,20041107,  132,    0
114682,20041108,  108,    0
114682,20041109,  139,    0
114682,20041110,   72,    0
114682,20041111,   94,    0
114682,20041112,  159,    0
114682,20041113,   45,    0
114682,20041114,  153,    0
114682,20041115,  117,    0
114682,20041116,   82,    0
114682,20041117,   88,    0
114682,20041118,  104,    0
114682,20041119,   86,    0
114682,20041120,   34,    0
114682,20041121,   58,    0
114682,20041122,   46,    0
114682,20041123,   48,    0
114682,20041124,   69,    0
114682,20041125,   67,    0
114682,20041126,   29,    0
114682,20041127,    7,    0
114682,20041128,   22,    0
114682,20041129,  129,    0
114682,20041130,   88,    0
114682,20041201,   62,    0
114682,20041202,   58,    0
114682,20041203,  120,    0
114682,20041204,   91,    0
114682,20041205,   39,    0
114682,20041206,   91,    0
114682,20041207,  101,    0
114682,20041208,  111,    0
114682,20041209,   58,    0
114682,20041210,  129,    0
114682,20041211,   51,    0
114682,20041212,   24,    0
114682,20041213,   75,    0
114682,20041214,   41,    0
114682,20041215,  104,    0
114682,20041216,  113,    0
114682,20041217,   94,    0
114682,20041218,   75,    0
114682,20041219,   41,    0
114682,20041220,   77,    0
114682,20041221,   47,    0
114682,20041222,  108,    0
114682,20041223,  182,    0
114682,20041224,  127,    0
114682,20041225,   87,    0
114682,20041226,   55,    0
114682,20041227,   27,    0
114682,20041228,   56,    0
114682,20041229,   72,    0
114682,20041230,  125,    0
114682,20041231,   48,    0
114682,20050101,  154,    0
114682,20050102,  134,    0
114682,20050103,  125,    0
114682,20050104,  171,    0
114682,20050105,   25,    0
114682,20050106,  128,    0
114682,20050107,   79,    0
114682,20050108,  142,    0
114682,20050109,   98,    0
114682,20050110,   72,    0
114682,20050111,   43,    0
114682,20050112,   91,    0
114682,20050113,   46,    0
114682,20050114,   34,    0
114682,20050115,  112,    0
114682,20050116,   19,    0
114682,20050117,   60,    0
114682,20050118,   65,    0
114682,20050119,   81,    0
114682,20050120,  129,    0
114682,20050121,   79,    0
114682,20050122,   38,    0
114682,20050123,   53,    0
114682,20050124,   93,    0
114682,20050125,   94,    0
114682,20050126,  103,    0
114682,20050127,   70,    0
114682,20050128,  148,    0
114682,20050129,  101,    0
114682,20050130,  106,    0
114682,20050131,   96,    0
114682,20050201,   74,    0
114682,20050202,   19,    0
114682,20050203,   69,    0
114682,20050204,   98,    0
114682,20050205,   72,    0
114682,20050206,   58,    0
114682,20050207,  113,    0
114682,20050208,   63,    0
114682,20050209,   20,    0
114682,20050210,   79,    0
114682,20050211,   89,    0
114682,20050212,   55,    0
114682,20050213,   99,    0
114682,20050214,   50,    0
114682,20050215,   89,    0
114682,20050216,   41,    0
114682,20050217,   87,    0
114682,20050218,  132,    0
114682,20050219,   46,    0
114682,20050220,   70,    0
114682,20050221,   46,    0
114682,20050222,   12,    0
114682,20050223,    7,    0
114682,20050224,   19,    0
114682,20050225,   44,    0
114682,20050226,   26,    0
114682,20050227,   14,    0
114682,20050228,   63,    0
114682,20050301,  123,    0
114682,20050302,   62,    0
114682,20050303,   62,    0
114682,20050304,   98,    0
114682,20050305,   98,    0
114682,20050306,   29,    0
114682,20050307,   41,    0
114682,20050308,   22,    0
114682,20050309,   43,    0
114682,20050310,  130,    0
114682,20050311,  200,    0
114682,20050312,  142,    0
114682,20050313,  127,    0
114682,20050314,   89,    0
114682,20050315,   80,    0
114682,20050316,   63,    0
114682,20050317,   80,    0
114682,20050318,   67,    0
114682,20050319,    5,    0
114682,20050320,   17,    0
114682,20050321,   19,    0
114682,20050322,   44,    0
114682,20050323,  134,    0
114682,20050324,   41,    0
114682,20050325,    8,    0
114682,20050326,   48,    0
114682,20050327,   94,    0
114682,20050328,   34,    0
114682,20050329,   53,    0
114682,20050330,   77,    0
114682,20050331,   33,    0
114682,20050401,   60,    0
114682,20050402,   62,    0
114682,20050403,   86,    0
114682,20050404,   60,    0
114682,20050405,  171,    0
114682,20050406,  153,    0
114682,20050407,  124,    0
114682,20050408,  116,    0
114682,20050409,   84,    0
114682,20050410,   67,    0
114682,20050411,   63,    0
901001,20050412,   97,    0
114682,20050413,  120,    0
114682,20050414,  101,    0
114682,20050415,    8,    0
114682,20050416,   60,    0
114682,20050417,   45,    0
114682,20050418,   39,    0
114682,20050419,   20,    0
114682,20050420,   24,    0
114682,20050421,   60,    0
114682,20050422,   55,    0
114682,20050423,   67,    0
114682,20050424,   59,    0
114682,20050425,   48,    0
114682,20050426,   79,    0
114682,20050427,   93,    0
